S10_1888234	1888234	5.08044994742671
S10_1888798	1888798	5.08857629588202
S10_1902580	1902580	5.28692785814832
S10_1902597	1902597	5.2871722563044
S10_1902608	1902608	5.28733039593726
PZE-110001223	1905197	5.32222938808667
S10_1905197	1905197	5.32454305628505
S10_1905234	1905234	5.32507476051911
S10_1907787	1907787	5.36175483221291
S10_1907794	1907794	5.36185538390685
S10_1907822	1907822	5.36225758956828
S10_1907830	1907830	5.36237250514407
S10_1909554	1909554	5.38713341672986
S10_1909575	1909575	5.38743498710053
PZE-110001270	1916473	5.38826789053452
S10_1916473	1916473	5.48643943441273
S10_1916627	1916627	5.48864850577438
ZM015154-0162	1948113	5.50581717849609
S10_1948113	1948113	5.93917341508645
S10_1948114	1948114	5.93918768816766
S10_1948133	1948133	5.93945887628072
S10_1948229	1948229	5.94082907742097
S10_2006035	2006035	6.76211527219163
S10_2006826	2006826	6.77330137557435
S10_2007036	2007036	6.77627090174628
S10_2032099	2032099	7.12996714137392
S10_2032104	2032104	7.13003756254777
S10_2032123	2032123	7.13030516249869
S10_2035116	2035116	7.17244912195989
SYN16185	2039113	7.21208249575718
S10_2039113	2039113	7.22869903248154
S10_2043619	2043619	7.29206933334921
S10_2043629	2043629	7.29220991831895
S10_2043651	2043651	7.29251920446673
S10_2043654	2043654	7.29256137976682
S10_2043665	2043665	7.29271602236197
S10_2043693	2043693	7.29310965684009
S10_2132119	2132119	8.52754236558265
S10_2132126	2132126	8.52763940083785
S10_2133475	2133475	8.54633746433573
S10_2133481	2133481	8.54642061948199
S10_2133489	2133489	8.54653149288688
S10_2133490	2133490	8.54654535205258
S10_2133509	2133509	8.54680867578193
S10_2133512	2133512	8.54685025314014
S10_2133517	2133517	8.54691954869305
S10_2140536	2140536	8.64414232507072
S10_2140582	2140582	8.64477913019831
S10_2140588	2140588	8.64486219139315
S10_2140591	2140591	8.64490372196084
S10_2140592	2140592	8.64491756547901
S10_2228412	2228412	9.85219760985683
S10_2255094	2255094	10.2156679949589
S10_2255099	2255099	10.2157359617046
S10_2255124	2255124	10.21607579462
S10_2255134	2255134	10.2162117274068
SYNGENTA4419	2257824	10.2222061477667
SYN16808	2257824	10.2479189232947
S10_2257824	2257824	10.2527697768939
S10_2259132	2259132	10.2705402930754
S10_2259172	2259172	10.2710836755314
S10_2403000	2403000	12.2026602316151
S10_2403005	2403005	12.202726611813
S10_2432716	2432716	12.5962349747422
S10_2432741	2432741	12.5965653010334
S10_2434104	2434104	12.6145726903438
SYN17621	2446530	12.6205170407943
SYN17622	2446530	12.6205566683608
SYN17616	2446530	12.6367363347052
SYN17628	2446530	12.7784533356988
S10_2446530	2446530	12.7785588069308
PZE-110002415	2466665	12.7833048725727
PZE-110002421	2466665	12.7892502521928
SYN17609	2466665	12.8226866626922
SYN17619	2466665	12.8689638560882
PZA02554.1	2466665	12.880920822436
PZE-110002522	2466665	13.0280413065768
PZE-110002524	2466665	13.0400934239465
S10_2466665	2466665	13.043589126838
S10_2466681	2466681	13.043799389933
S10_2466762	2466762	13.0448638385842
S10_2466780	2466780	13.0451003808538
SYNGENTA13978	2616448	13.2165977758134
S10_2616448	2616448	14.9885121326429
S10_2616461	2616461	14.9886789160273
S10_2616474	2616474	14.9888456990634
PZE-110002635	2630391	15.1193811935242
S10_2630391	2630391	15.1671937089799
S10_2633601	2633601	15.2082736688307
S10_2646517	2646517	15.3733520951833
S10_2646525	2646525	15.3734542364217
S10_2646536	2646536	15.3735946804101
S10_2646562	2646562	15.3739266379409
S10_2647981	2647981	15.3920417546134
S10_2647991	2647991	15.392169401098
S10_2648016	2648016	15.3924885164117
S10_2648025	2648025	15.3926033976107
S10_2648037	2648037	15.3927565722841
S10_2648045	2648045	15.3928586885689
S10_2648115	2648115	15.3937522004595
S10_2656237	2656237	15.497356873436
S10_2656246	2656246	15.4974716029048
S10_2656259	2656259	15.4976373229556
S10_2656261	2656261	15.4976628183173
S10_2656297	2656297	15.4981217334258
S10_2656308	2656308	15.498261956957
S10_2656326	2656326	15.4984914131094
S10_2656331	2656331	15.4985551508116
S10_2656338	2656338	15.4986443835087
S10_2656770	2656770	15.5041511213335
S10_2656799	2656799	15.5045207729048
S10_2657850	2657850	15.5179162926683
S10_2657853	2657853	15.5179545259265
S10_2657864	2657864	15.518094714382
SYN12403	2662808	15.5277543762233
S10_2662808	2662808	15.5810779601827
S10_2662815	2662815	15.5811670999994
S10_2662832	2662832	15.5813835819938
S10_2765034	2765034	16.8722029264741
S10_2765051	2765051	16.8724158756138
S10_2765490	2765490	16.8779147719569
S10_2768874	2768874	16.9202895658369
S10_2780682	2780682	17.0679696719336
S10_2781109	2781109	17.0733048048463
S10_2781111	2781111	17.0733297928953
S10_2782920	2782920	17.0959281845118
S10_2782921	2782921	17.0959406748905
S10_2782925	2782925	17.0959906363851
S10_2782932	2782932	17.0960780689233
S10_2789039	2789039	17.1723191351961
SYN12397	2794873	17.2159052163205
S10_2794873	2794873	17.2450819402125
S10_2794898	2794898	17.2453935979195
S10_2794920	2794920	17.2456678556626
S10_2794938	2794938	17.2458922476379
PUT-163a-148991534-709	2837430	17.3035393990581
PUT-163a-148991534-710	2837430	17.3048598199555
S10_2837430	2837430	17.7737951179004
S10_2837433	2837433	17.7738322610329
S10_2837436	2837436	17.7738694041474
S10_2837443	2837443	17.7739560713447
S10_2837471	2837471	17.7743027391547
S10_2845149	2845149	17.8693049174102
S10_2986800	2986800	19.6010178399126
S10_3060559	3060559	20.4871445722091
S10_3061818	3061818	20.5021782148352
SYN17240	3065960	20.5236904487396
S10_3065960	3065960	20.5516159354442
S10_3065963	3065963	20.55165173055
S10_3065975	3065975	20.5517949107992
S10_3129938	3129938	21.3110349475692
SYN16661	3173063	21.7304859259109
SYN16618	3173063	21.7576362707898
S10_3173063	3173063	21.8184967016424
S10_3173195	3173195	21.8200445244692
S10_3173207	3173207	21.8201852339889
S10_3179069	3179069	21.8888890363673
S10_3179073	3179073	21.8889358948171
S10_3179092	3179092	21.8891584720375
S10_3179093	3179093	21.8891701866091
S10_3184118	3184118	21.9480118714329
S10_3184132	3184132	21.9481757413392
S10_3184170	3184170	21.9486205292052
S10_3184171	3184171	21.9486322341119
S10_3184173	3184173	21.9486556439197
S10_3184174	3184174	21.9486673488207
S10_3185554	3185554	21.964818299417
S10_3185556	3185556	21.9648417039628
S10_3185763	3185763	21.9672640333016
S10_3186012	3186012	21.9701777417642
S10_3186025	3186025	21.9703298598502
S10_3186051	3186051	21.970634095058
S10_3189860	3189860	22.0151906632171
S10_3189863	3189863	22.0152257454677
S10_3189866	3189866	22.0152608277012
S10_3189878	3189878	22.0154011564641
S10_3189900	3189900	22.0156584251517
S10_3189901	3189901	22.0156701191612
S10_3189902	3189902	22.0156818131686
S10_3190755	3190755	22.025656109173
S10_3190756	3190756	22.0256678015571
S10_3191226	3191226	22.0311630117027
S10_3191280	3191280	22.0317943493814
S10_3191298	3191298	22.0320047940426
S10_3191301	3191301	22.032039868093
S10_3191302	3191302	22.0320515594393
S10_3191349	3191349	22.032601050572
S10_3191350	3191350	22.032612741827
S10_3192459	3192459	22.0455771739359
S10_3192495	3192495	22.0459979819778
SYN26792	3641418	24.2363958402172
PZE-110004169	3641418	24.2629989254303
S10_3641418	3641418	27.1060141426662
S10_3641448	3641448	27.106340021267
S10_3641451	3641451	27.1063726090389
S10_3641459	3641459	27.1064595096854
S10_3903017	3903017	29.8874336013662
S10_3903020	3903020	29.8874648162866
S10_3903031	3903031	29.8875792708626
S10_3903039	3903039	29.8876625104237
PZE-110004233	3908550	29.9443751207688
S10_3908550	3908550	29.9449780615363
PZE-110004252	3993751	30.7588771367845
S10_3993751	3993751	30.824482460636
S10_3993783	3993783	30.8248104667349
S10_3993874	3993874	30.8257432245955
S10_3993917	3993917	30.8261839734282
PZE-110004402	4021029	30.8827070923607
S10_4021029	4021029	31.1034583020299
S10_4021040	4021040	31.1035705468789
S10_4021060	4021060	31.1037746278994
S10_4021943	4021943	31.1127841320931
S10_4021954	4021954	31.1128963599739
S10_4021990	4021990	31.1132636497925
S10_4024640	4024640	31.1402942561555
S10_4024662	4024662	31.1405186116006
S10_4024664	4024664	31.1405390075096
S10_4024670	4024670	31.1406001951963
S10_4024680	4024680	31.1407021745393
S10_4024685	4024685	31.1407531641475
S10_4024687	4024687	31.1407735599789
S10_4024690	4024690	31.1408041537135
SYN17107	4098805	31.2400416258297
S10_4098805	4098805	31.8920055028255
S10_4098812	4098812	31.8920760176329
S10_4098814	4098814	31.8920961647057
S10_4098876	4098876	31.8927207206513
S10_4099126	4099126	31.8952390263121
S10_4244275	4244275	33.3398694965622
S10_4244376	4244376	33.3408626525055
S10_4244800	4244800	33.3450317589512
S10_4244837	4244837	33.3453955585497
S10_4244945	4244945	33.3464574472864
S10_4244962	4244962	33.3466245947033
S10_4244963	4244963	33.3466344268896
S10_4266499	4266499	33.5580018564418
S10_4308157	4308157	33.9647169506566
SYN14833	4559430	36.0573036515345
SYN14840	4559430	36.0628002926819
SYN14835	4559430	36.0653702097732
SYN14834	4559430	36.0687371857671
S10_4559430	4559430	36.3589604931049
S10_4559444	4559444	36.359091112229
S10_4563606	4563606	36.3979087513954
S10_4564341	4564341	36.4047610531393
S10_4564755	4564755	36.4086203460295
S10_4564923	4564923	36.4101863596553
S10_4585295	4585295	36.5997582006875
S10_4613011	4613011	36.8566339244255
S10_4613020	4613020	36.8567171442096
S10_4613026	4613026	36.856772623996
S10_4613077	4613077	36.8572441999296
S10_4613086	4613086	36.8573274187939
S10_4613101	4613101	36.8574661166224
S10_4613104	4613104	36.8574938561462
S10_4613153	4613153	36.8579469330635
S10_4613154	4613154	36.8579561794924
S10_4613187	4613187	36.8582613107802
S10_4614163	4614163	36.8672850373425
S10_4614241	4614241	36.8680061321714
S10_4614290	4614290	36.8684591228234
S10_4614295	4614295	36.8685053461503
S10_4614296	4614296	36.868514590811
SYN4482	4663919	37.1934653711152
S10_4663919	4663919	37.3253607272134
S10_4663939	4663939	37.3255440891036
S10_4664031	4664031	37.3263875458798
SYN4502	4682035	37.3409167966894
SYN4496	4682035	37.3462142000916
PZE-110005408	4682035	37.3478729700069
SYN4479	4682035	37.4318545065941
S10_4682035	4682035	37.4911982107968
S10_4687539	4687539	37.5414832198686
S10_4690234	4690234	37.56608804268
S10_4690318	4690318	37.5668547675177
S10_4690326	4690326	37.5669277883673
S10_4690328	4690328	37.5669460435644
S10_4693318	4693318	37.5942307156376
SYN4481	4697509	37.5956173970111
SYN4503	4697509	37.5967486108911
S10_4697509	4697509	37.632451855108
S10_4746438	4746438	38.0766919350408
S10_4746464	4746464	38.0769270275872
S10_4749202	4749202	38.101678335954
S10_4749226	4749226	38.1018952437828
S10_4749270	4749270	38.1022929058649
S10_4749319	4749319	38.1027357533615
S10_4751416	4751416	38.1216844036673
S10_4751425	4751425	38.1217657139647
S10_4761513	4761513	38.2128282806046
S10_4819317	4819317	38.7316484910908
S10_4821277	4821277	38.7491522538168
S10_4821295	4821295	38.7493129759188
S10_4821301	4821301	38.7493665498447
S10_4872160	4872160	39.201548117855
S10_4872177	4872177	39.2016986166634
S10_4872188	4872188	39.2017959980157
S10_4874492	4874492	39.2221889898999
S10_4874735	4874735	39.2243393520671
SYN17783	4911610	39.2676022170041
S10_4911610	4911610	39.549636650625
PZE-110006423	4989364	40.2124850008439
S10_4989364	4989364	40.2289616565624
S10_4989365	4989365	40.2289703362331
SYN17231	4995303	40.2354015695053
S10_4995303	4995303	40.2804843944976
S10_5007041	5007041	40.3821635013418
S10_5185817	5185817	41.9061088850583
S10_5276913	5276913	42.6650716963195
S10_5276926	5276926	42.665179170117
S10_5378975	5378975	43.501565787968
S10_5378977	5378977	43.5015820379999
S10_5385515	5385515	43.5546738392427
PZE-110007091	5483901	44.3256999331203
S10_5483901	5483901	44.3465191661357
S10_5483904	5483904	44.3465431093078
S10_5532062	5532062	44.7293200352323
S10_5532746	5532746	44.7347340818403
S10_5533140	5533140	44.7378524123448
SYN16757	5723583	45.175160587509
SYN16760	5723583	45.1752233040195
PZE-110007233	5723583	45.1874278723256
SYN16747	5723583	45.1898260760942
SYN16758	5723583	45.1910016203585
SYN16752	5723583	45.1920125643177
SYN16746	5723583	45.2007182984732
PZE-110007302	5723583	45.632055614391
S10_5723583	5723583	46.2207984192849
S10_5725058	5725058	46.2320963418323
S10_5725073	5725073	46.232211221287
S10_5725093	5725093	46.2323643934338
S10_5725106	5725106	46.2324639550475
PZE-110007514	5726002	46.2327702970829
S10_5726002	5726002	46.23932551318
S10_5726006	5726006	46.2393561427729
S10_5727731	5727731	46.2525631972749
S10_5731893	5731893	46.2844124900028
SYN17095	5750025	46.325265966176
S10_5750025	5750025	46.4229009195115
S10_5756877	5756877	46.4751230434883
S10_5756884	5756884	46.475176362207
S10_5756997	5756997	46.4760370698082
S10_5760356	5760356	46.5016145565726
S10_5760401	5760401	46.5019571141403
S10_5869946	5869946	47.3280603567743
S10_5869951	5869951	47.3280977091328
S10_5869967	5869967	47.3282172364641
S10_5872056	5872056	47.3438201996367
S10_5872068	5872068	47.3439098127232
S10_5872092	5872092	47.3440890383415
S10_5872098	5872098	47.3441338446305
SYNGENTA3628	5875237	47.354229016309
SYN16720	5875237	47.3555131450169
PZE-110007572	5875237	47.3630305085546
PZE-110007567	5875237	47.3637097692298
PZE-110007565	5875237	47.3653593580438
S10_5875237	5875237	47.3675686638512
S10_5875267	5875267	47.3677925737037
PUT-163a-6022278-2333	5880426	47.3686732745826
SYN16717	5880426	47.3693002033021
S10_5880426	5880426	47.4062804290205
S10_5880438	5880438	47.4063699132083
S10_5896644	5896644	47.5270499031847
SYN16722	5904489	47.5411839004331
S10_5904489	5904489	47.5853479201871
S10_5906137	5906137	47.5975845919476
S10_5906158	5906158	47.5977404980201
S10_5906161	5906161	47.5977627702702
S10_5906162	5906162	47.597770194351
S10_5906164	5906164	47.5977850425088
S10_5906848	5906848	47.6028628127492
S10_5917154	5917154	47.6792985464762
S10_5917172	5917172	47.6794319271501
S10_6066265	6066265	48.7701452619142
S10_6066271	6066271	48.7701885938707
S10_6066330	6066330	48.770614689052
S10_6066339	6066339	48.7706796862405
S10_6067730	6067730	48.7807241487376
S10_6067735	6067735	48.7807602495714
S10_6068409	6068409	48.7856263567128
S10_6068417	6068417	48.7856841112603
S10_6068427	6068427	48.7857563043325
S10_6070675	6070675	48.8019821435672
S10_6071176	6071176	48.8055974532804
S10_6164497	6164497	49.473589878432
S10_6164645	6164645	49.4746407260925
S10_6164680	6164680	49.4748892334293
S10_6165396	6165396	49.4799726532469
S10_6165411	6165411	49.4800791427376
S10_6165515	6165515	49.4808174622716
S10_6165538	6165538	49.4809807426823
S10_6354981	6354981	50.8040310987875
S10_6354995	6354995	50.8041272753511
S10_6355993	6355993	50.810982687788
S10_6375210	6375210	50.9427556145718
S10_6375763	6375763	50.9465410824537
S10_6397605	6397605	51.0957661688293
S10_6399454	6399454	51.1083725885535
S10_6399486	6399486	51.1085907278003
S10_6399492	6399492	51.1086316287739
S10_6402277	6402277	51.1276118915049
S10_6402716	6402716	51.1306029148637
S10_6402719	6402719	51.1306233538734
S10_6402720	6402720	51.1306301668742
S10_6452632	6452632	51.4692087334322
S10_6452672	6452672	51.4694788963046
S10_6452674	6452674	51.4694924043988
PZE-110008700	6530030	51.4775896604669
PZE-110008784	6530030	51.9866687709583
S10_6530030	6530030	51.988454667613
PZE-110008882	6593563	52.3442715742495
S10_6593563	6593563	52.4094783751486
S10_6593603	6593603	52.4097419815506
S10_6594026	6594026	52.4125295065891
PZE-110008930	6659661	52.8165042760254
S10_6659661	6659661	52.842571468851
PZE-110008936	6866732	52.8447602832609
S10_6866732	6866732	54.1673800829056
S10_6935683	6935683	54.597945665565
S10_7102215	7102215	55.6165648785279
PZE-110009032	7106241	55.6254660895034
S10_7106241	7106241	55.6408223040941
S10_7106252	7106252	55.6408885576091
S10_7106255	7106255	55.6409066267272
PZE-110009107	7114666	55.6471037699319
S10_7114666	7114666	55.6915288180105
S10_7114700	7114700	55.6917332969309
S10_7121914	7121914	55.7350911725502
S10_7123173	7123173	55.7426524084885
S10_7123209	7123209	55.7428685906822
S10_7124777	7124777	55.7522831932773
S10_7139143	7139143	55.8384184687484
S10_7140630	7140630	55.8473217113117
S10_7140723	7140723	55.8478784605065
S10_7140741	7140741	55.8479862173591
PZE-110009334	7429528	55.9310604365284
PZE-110009347	7429528	55.973218992046
S10_7429528	7429528	57.533376405035
S10_7429539	7429539	57.5334389725991
S10_7440286	7440286	57.5945090999824
S10_7465893	7465893	57.7395523997469
S10_7467259	7467259	57.747271170175
S10_7467350	7467350	57.747785311562
S10_7467354	7467354	57.7478079109925
S10_7467358	7467358	57.747830510407
S10_7467379	7467379	57.7479491570693
S10_7470347	7470347	57.7647134302824
S10_7470356	7470356	57.7647642518898
S10_7470392	7470392	57.7649675375059
PZE-110009497	7564177	57.7675988394339
PZE-110009498	7564177	57.7677456438495
PZE-110009551	7564177	58.2852551206103
PZE-110009558	7564177	58.2899258563279
S10_7564177	7564177	58.2901590970779
PZE-110009569	7585149	58.3953722140468
S10_7585149	7585149	58.4064062107556
S10_7585205	7585205	58.4067160357007
PZE-110009618	7679500	58.7005335678856
PZE-110009623	7679500	58.7043310866584
S10_7679500	7679500	58.9240465780233
S10_7679515	7679515	58.9241281818972
PZE-110009748	7924789	60.2000639036192
S10_7924789	7924789	60.2296311928257
S10_7924803	7924803	60.2297040840721
S10_7924809	7924809	60.2297353231216
S10_8093528	8093528	61.0949889140994
S10_8093565	8093565	61.0951757979814
S10_8093580	8093580	61.0952515613625
S10_8093596	8093596	61.0953323754101
S10_8093610	8093610	61.0954030875106
PZE-110009834	8273967	61.1023370580689
PZE-110009837	8273967	61.1128584684296
S10_8273967	8273967	61.9917055354118
S10_8273970	8273970	61.9917202027762
S10_8273993	8273993	61.9918326523063
S10_8274135	8274135	61.9925268955721
S10_8274182	8274182	61.9927566763894
S10_8274211	8274211	61.9928984550686
S10_8274333	8274333	61.9934948951644
PZE-110009869	8356674	62.0060855102332
PZE-110009907	8356674	62.385757682074
S10_8356674	8356674	62.3930605034738
S10_8356675	8356675	62.3930653199766
S10_8356791	8356791	62.393624028392
S10_8356802	8356802	62.3936770087532
S10_8356830	8356830	62.3938118673782
S10_8451001	8451001	62.8435260319914
S10_8451574	8451574	62.8462389601749
S10_8451902	8451902	62.8477917834074
S10_8451970	8451970	62.8481136986099
PZE-110010024	8723268	64.0189758282991
PZE-110010026	8723268	64.0300408378995
PZE-110010070	8723268	64.077422495482
S10_8723268	8723268	64.1012888593479
S10_8761120	8761120	64.271262771953
S10_8761226	8761226	64.2717371164399
S10_8761234	8761234	64.2717729156512
S10_8761238	8761238	64.2717908152372
S10_8761245	8761245	64.2718221394814
S10_8761617	8761617	64.2734867417163
S10_8761618	8761618	64.2734912163011
S10_8761619	8761619	64.2734956908851
S10_8761625	8761625	64.2735225383719
SYN17275	8786480	64.3811808447252
S10_8786480	8786480	64.3844861688914
SYN17282	8792382	64.384552983493
SYNGENTA3654	8792382	64.3869047408259
SYNGENTA3653	8792382	64.3870160873479
PUT-163a-71434660-3308	8792382	64.4016292440688
S10_8792382	8792382	64.410761355678
S10_8792383	8792383	64.4107658051903
S10_8801494	8801494	64.4512715828406
S10_8801507	8801507	64.45132933021
S10_8804607	8804607	64.4650959406939
S10_8804634	8804634	64.4652158091751
S10_8805236	8805236	64.4678882787454
S10_8805443	8805443	64.4688071496896
S10_8805448	8805448	64.46882934421
SYN17281	8852007	64.6616050575854
S10_8852007	8852007	64.6746231492388
PZE-110010332	8853141	64.6794156607587
S10_8853141	8853141	64.6796136778853
S10_8853621	8853621	64.6817257591483
S10_8853640	8853640	64.6818093585493
SYN17272	8856651	64.69355438542
S10_8856651	8856651	64.6950539926271
S10_8856796	8856796	64.6956916271695
S10_8931463	8931463	65.0218004244964
S10_8931481	8931481	65.0218785032886
S10_8931489	8931489	65.0219132048913
S10_9141515	9141515	65.915612727809
S10_9212960	9212960	66.2118442379827
S10_9212995	9212995	66.2119884049424
S10_9212996	9212996	66.2119925239848
S10_9213188	9213188	66.2127833660506
S10_9213200	9213200	66.2128327927507
S10_9213210	9213210	66.2128739815841
S10_9213222	9213222	66.2129234080838
S10_9213451	9213451	66.2138666095134
S10_9213467	9213467	66.2139325085625
S10_9213475	9213475	66.2139654580142
S10_9219817	9219817	66.2400708601644
S10_9219873	9219873	66.2403012355851
S10_9223815	9223815	66.2565120470861
S10_9224590	9224590	66.2596977191205
S10_9224674	9224674	66.260042977533
SYN5505	9378950	66.8543175350821
PZA01451.1	9378950	66.8826465514605
S10_9378950	9378950	66.8852073663035
S10_9378966	9378966	66.8852712829171
S10_9380117	9380117	66.889868788359
SYN5501	9406207	66.8916060791462
PZA01883.2	9406207	66.9746489287979
SYN5513	9406207	66.9794541251531
SYN5516	9406207	66.9796569699239
S10_9406207	9406207	66.9938195524992
S10_9406214	9406214	66.9938473754526
S10_9406486	9406486	66.9949284680299
S10_9406487	9406487	66.9949324425347
S10_9406513	9406513	66.9950357793992
S10_9473150	9473150	67.258257317847
S10_9473155	9473155	67.2582769466674
S10_9473324	9473324	67.2589403901091
PZE-110010846	9532295	67.349124025425
S10_9532295	9532295	67.4891791435467
S10_9537303	9537303	67.5086160389658
S10_9537307	9537307	67.5086315564293
S10_9537325	9537325	67.5087013848723
S10_9537327	9537327	67.5087091435739
S10_9537328	9537328	67.5087130229235
S10_9537332	9537332	67.508728540315
S10_9538308	9538308	67.5125144398104
S10_9540408	9540408	67.5206580070848
S10_9540442	9540442	67.5207898292284
S10_9585681	9585681	67.6954524461226
S10_9585717	9585717	67.6955908549558
S10_9585735	9585735	67.6956600590253
S10_9586770	9586770	67.6996389041597
PZE-110011078	9591643	67.7005037693447
S10_9591643	9591643	67.7183618837089
S10_9593993	9593993	67.7273849725014
SYN18968	9596336	67.7340096362353
S10_9596336	9596336	67.7363772657803
S10_9598167	9598167	67.7434018114165
S10_9892818	9892818	68.8432073363756
S10_9892888	9892888	68.84346150575
S10_9892924	9892924	68.8435922201345
SYN23776	10138362	68.9089444011198
SYN23774	10138362	68.912939074416
PZE-110011312	10138362	68.9133587567525
S10_10138362	10138362	69.7146176509106
S10_10140526	10140526	69.7221206611709
S10_10140543	10140543	69.7221795914281
SYN12618	10170481	69.7294577657449
S10_10170481	10170481	69.8256680683756
S10_10170484	10170484	69.8256784095403
S10_10170505	10170505	69.8257507975302
S10_10170516	10170516	69.8257887149348
S10_10170526	10170526	69.8258231852347
S10_10170530	10170530	69.8258369733365
SYN4374	10196657	69.9132755446211
PZB01301.7	10196657	69.9150422200163
PZB01301.6	10196657	69.9155018706438
S10_10196657	10196657	69.9156768092608
S10_10196660	10196660	69.9156870997155
S10_10196681	10196681	69.9157591327361
S10_10196725	10196725	69.9159100581433
S10_10196959	10196959	69.9167126859429
S10_10245119	10245119	70.0811542897348
S10_10245155	10245155	70.0812766552709
S10_10245156	10245156	70.0812800543017
S10_10245513	10245513	70.0824934674756
S10_10245843	10245843	70.0836150374665
S10_10245852	10245852	70.0836456247642
S10_10246657	10246657	70.0863812792591
S10_10279127	10279127	70.1963804658222
S10_10279129	10279129	70.196387220586
S10_10279141	10279141	70.1964277491149
SYN12491	10279336	70.1965121832561
S10_10279336	10279336	70.1970863248844
S10_10283768	10283768	70.2120480565845
S10_10283780	10283780	70.2120885497545
S10_10284956	10284956	70.2160564369239
S10_10285802	10285802	70.2189103434112
SYN12506	10289517	70.2305776211917
SYN12517	10289517	70.2309113419338
S10_10289517	10289517	70.2314371923048
S10_10289676	10289676	70.2319731392982
S10_10289778	10289778	70.2323169459075
S10_10289796	10289796	70.2323776169771
S10_10289819	10289819	70.2324551408224
S10_10289826	10289826	70.2324787349697
S10_10289832	10289832	70.2324989584997
SYN12503	10382281	70.2352963267737
S10_10382281	10382281	70.5414098673038
S10_10382313	10382313	70.5415158639349
S10_10382314	10382314	70.5415191763194
S10_10447024	10447024	70.7545609761052
S10_10474886	10474886	70.8454916359412
S10_10474930	10474930	70.8456348567438
SYN17564	10585461	71.096120782359
S10_10585461	10585461	71.2016823829753
S10_10585467	10585467	71.2017015091526
S10_10586817	10586817	71.2060043469612
S10_10586841	10586841	71.2060808319111
S10_10599294	10599294	71.2457201408829
S10_10599296	10599296	71.2457264996085
S10_10599359	10599359	71.2459267982343
PZE-110012098	10626283	71.2682879840814
S10_10626283	10626283	71.3313091367164
S10_10667226	10667226	71.460317411813
S10_10667273	10667273	71.4604649308813
S10_10667308	10667308	71.460574784653
S10_10667334	10667334	71.4606563898403
S10_10667641	10667641	71.4616199283762
PZE-110012285	10725899	71.465859459493
S10_10725899	10725899	71.6434548773363
S10_10725915	10725915	71.6435045410892
SYN17213	10803013	71.8619064651377
SYN17214	10803013	71.8671792524056
S10_10803013	10803013	71.881072527001
S10_10803025	10803025	71.8811092334348
PZE-110012360	10826442	71.9490984219106
S10_10826442	10826442	71.9525795588689
S10_10826448	10826448	71.9525978305582
